image_name,x_min,y_min,x_max,y_max,class_name
./data/data_contrast_before/Image/Porosity/6054-033066-1.jpg,1142,191,1195,221,Porosity
./data/data_contrast_before/Image/Porosity/6054-033291-1.jpg,741,246,755,260,Porosity
./data/data_contrast_before/Image/Porosity/6054-033649-1.jpg,462,372,490,401,Porosity
./data/data_contrast_before/Image/Porosity/6054-033666-1.jpg,695,252,714,270,Porosity
./data/data_contrast_before/Image/Porosity/6054-033674-1.jpg,1056,272,1091,303,Porosity
./data/data_contrast_before/Image/Porosity/6054-033930-1.jpg,626,264,658,294,Porosity
./data/data_contrast_before/Image/Porosity/6054-034078-1.jpg,914,256,935,274,Porosity
./data/data_contrast_before/Image/Porosity/6054-034084-1-1.jpg,594,272,616,293,Porosity
./data/data_contrast_before/Image/Porosity/6054-034206.jpg,436,308,461,333,Porosity
./data/data_contrast_before/Image/Porosity/6054-034422-1.jpg,1014,185,1033,205,Porosity
./data/data_contrast_before/Image/Porosity/6054-035413-1.jpg,407,199,423,214,Porosity
./data/data_contrast_before/Image/Porosity/6054-035413-1.jpg,395,244,411,255,Porosity
./data/data_contrast_before/Image/Porosity/6054-035413-1.jpg,411,261,424,273,Porosity
./data/data_contrast_before/Image/Porosity/6054-035413-1.jpg,1105,159,1118,171,Porosity
./data/data_contrast_before/Image/Porosity/6054-035437-1.jpg,2156,323,2191,355,Porosity
./data/data_contrast_before/Image/Porosity/6054-035742-1.jpg,329,329,344,345,Porosity
./data/data_contrast_before/Image/Porosity/6054-035742-1.jpg,1762,369,1777,386,Porosity
./data/data_contrast_before/Image/Porosity/6054-035742-1.jpg,1804,375,1852,388,Slag
./data/data_contrast_before/Image/Porosity/6054-035968-1-1.jpg,2368,314,2401,337,Porosity
./data/data_contrast_before/Image/Porosity/6054-036207-1.jpg,343,226,373,253,Porosity
./data/data_contrast_before/Image/Porosity/6054-037164-2.jpg,1785,207,1808,226,Porosity
./data/data_contrast_before/Image/Porosity/6054-037654-1.jpg,1770,220,1820,263,Porosity
./data/data_contrast_before/Image/Porosity/6054-037654-1.jpg,2021,270,2164,300,Slag
./data/data_contrast_before/Image/Porosity/6054-037655-1.jpg,1909,256,1924,271,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-1.jpg,2085,256,2100,269,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-1.jpg,2110,251,2126,269,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-1.jpg,1151,240,1170,259,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-1.jpg,1252,332,1267,348,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-2.jpg,397,246,410,263,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-2.jpg,411,246,426,259,Porosity
./data/data_contrast_before/Image/Porosity/6054-037655-2.jpg,428,245,444,259,Porosity
./data/data_contrast_before/Image/Porosity/6054-037689-1-1.jpg,873,296,1048,320,Slag
./data/data_contrast_before/Image/Porosity/6054-037699-1.jpg,1340,278,1356,295,Porosity
./data/data_contrast_before/Image/Porosity/6054-038081-1.jpg,676,247,700,268,Porosity
./data/data_contrast_before/Image/Porosity/6054-038257-A1-1-1.jpg,381,151,403,178,Porosity
./data/data_contrast_before/Image/Porosity/6054-038257-A1-1-2.jpg,1320,127,1335,143,Porosity
./data/data_contrast_before/Image/Porosity/6054-038862-1.jpg,737,282,754,297,Porosity
./data/data_contrast_before/Image/Porosity/6054-040055-1.jpg,863,264,886,285,Porosity
./data/data_contrast_before/Image/Porosity/6054-040707-1.jpg,564,233,585,252,Porosity
./data/data_contrast_before/Image/Porosity/6054-040709-1.jpg,1248,330,1266,346,Porosity
./data/data_contrast_before/Image/Porosity/6054-040946-1.jpg,736,373,760,395,Porosity
./data/data_contrast_before/Image/Porosity/6054-041416-1.jpg,1515,171,1558,204,Porosity
./data/data_contrast_before/Image/Porosity/6054-041416-1.jpg,1907,127,1922,140,Porosity
./data/data_contrast_before/Image/Porosity/6054-041432-1-1.jpg,838,215,858,237,Porosity
./data/data_contrast_before/Image/Porosity/6054-041784-1.jpg,1139,259,1166,284,Porosity
./data/data_contrast_before/Image/Porosity/6054-042389-1.jpg,812,273,835,297,Porosity
./data/data_contrast_before/Image/Porosity/6054-042389-1.jpg,1139,308,1322,349,Others
./data/data_contrast_before/Image/Porosity/6054-042414-1.jpg,409,253,421,269,Porosity
./data/data_contrast_before/Image/Porosity/6054-042414-1.jpg,541,195,553,206,Porosity
./data/data_contrast_before/Image/Porosity/6054-042414-1.jpg,613,215,632,233,Porosity
./data/data_contrast_before/Image/Porosity/6054-042946-1.jpg,707,316,728,339,Porosity
./data/data_contrast_before/Image/Porosity/6054-043153-1.jpg,1145,339,1174,366,Porosity
./data/data_contrast_before/Image/Porosity/6054-043342-1.jpg,665,195,687,215,Porosity
./data/data_contrast_before/Image/Porosity/6054-043877-1-1.jpg,650,194,683,222,Porosity
./data/data_contrast_before/Image/Porosity/6054-044425-1.jpg,886,266,912,285,Porosity
./data/data_contrast_before/Image/Porosity/6054-044659-1.jpg,847,449,875,471,Porosity
./data/data_contrast_before/Image/Porosity/6054-045019-1.jpg,1449,231,1474,256,Porosity
./data/data_contrast_before/Image/Porosity/6054-045080-1.jpg,538,271,568,295,Porosity
./data/data_contrast_before/Image/Porosity/6054-045091-1.jpg,587,157,609,180,Porosity
./data/data_contrast_before/Image/Porosity/6054-045100-1.jpg,766,142,794,164,Porosity
./data/data_contrast_before/Image/Porosity/6054-045100-2.jpg,1414,206,1449,236,Porosity
./data/data_contrast_before/Image/Porosity/6054-045130-1.jpg,1011,138,1043,163,Porosity
./data/data_contrast_before/Image/Porosity/6054-045229-1.jpg,403,324,427,341,Porosity
./data/data_contrast_before/Image/Porosity/6054-045229-1.jpg,495,285,515,301,Porosity
./data/data_contrast_before/Image/Porosity/6054-045230-1.jpg,967,275,982,290,Porosity
./data/data_contrast_before/Image/Porosity/6054-045230-1.jpg,1001,248,1036,275,Porosity
./data/data_contrast_before/Image/Porosity/h100-1.jpg,240,245,262,276,Porosity
./data/data_contrast_before/Image/Porosity/h100-1.jpg,423,268,442,285,Porosity
./data/data_contrast_before/Image/Porosity/h100-1.jpg,632,276,653,294,Porosity
./data/data_contrast_before/Image/Porosity/h100-2.jpg,2251,162,2269,182,Porosity
./data/data_contrast_before/Image/Porosity/h100-2.jpg,2453,170,2477,195,Porosity
./data/data_contrast_before/Image/Porosity/h100-2.jpg,2634,190,2660,215,Porosity
./data/data_contrast_before/Image/Porosity/h100-3.jpg,234,188,263,210,Porosity
./data/data_contrast_before/Image/Porosity/h100-3.jpg,423,173,444,192,Porosity
./data/data_contrast_before/Image/Porosity/h100-3.jpg,631,161,658,186,Porosity
./data/data_contrast_before/Image/Porosity/h-10-1.jpg,1246,215,1276,242,Porosity
./data/data_contrast_before/Image/Porosity/h101-1.jpg,667,209,987,245,Slag
./data/data_contrast_before/Image/Porosity/h101-1.jpg,2603,225,2641,255,Porosity
./data/data_contrast_before/Image/Porosity/h101-2.jpg,1837,188,2213,220,Slag
./data/data_contrast_before/Image/Porosity/h101-2.jpg,248,186,276,211,Porosity
./data/data_contrast_before/Image/Porosity/h101-3.jpg,664,189,1072,227,Slag
./data/data_contrast_before/Image/Porosity/h101-3.jpg,2606,184,2635,211,Porosity
./data/data_contrast_before/Image/Porosity/h102-1.jpg,289,194,326,221,Porosity
./data/data_contrast_before/Image/Porosity/h102-2.jpg,951,251,984,279,Porosity
./data/data_contrast_before/Image/Porosity/h102-3.jpg,288,246,328,283,Porosity
./data/data_contrast_before/Image/Porosity/h-10-3.jpg,1246,232,1279,261,Porosity
./data/data_contrast_before/Image/Porosity/h103-1.jpg,770,201,804,228,Porosity
./data/data_contrast_before/Image/Porosity/h103-2.jpg,553,256,586,287,Porosity
./data/data_contrast_before/Image/Porosity/h103-3.jpg,773,254,806,293,Porosity
./data/data_contrast_before/Image/Porosity/h104-1.jpg,751,243,774,262,Porosity
./data/data_contrast_before/Image/Porosity/h104-3.jpg,753,171,773,192,Porosity
./data/data_contrast_before/Image/Porosity/h105-1.jpg,1469,392,1507,427,Porosity
./data/data_contrast_before/Image/Porosity/h105-2.jpg,789,382,825,408,Porosity
./data/data_contrast_before/Image/Porosity/h105-3.jpg,1470,380,1504,412,Porosity
./data/data_contrast_before/Image/Porosity/h106-1.jpg,750,217,766,238,Porosity
./data/data_contrast_before/Image/Porosity/h106-2.jpg,1435,240,1459,263,Porosity
./data/data_contrast_before/Image/Porosity/h106-3.jpg,816,164,840,185,Porosity
./data/data_contrast_before/Image/Porosity/h107-1.jpg,1399,230,1561,270,Slag
./data/data_contrast_before/Image/Porosity/h107-3.jpg,1375,150,1536,178,Slag
./data/data_contrast_before/Image/Porosity/h108-1.jpg,2175,398,2219,438,Porosity
./data/data_contrast_before/Image/Porosity/h108-1.jpg,1472,355,3269,392,Slag
./data/data_contrast_before/Image/Porosity/h108-3.jpg,2179,313,2212,351,Porosity
./data/data_contrast_before/Image/Porosity/h108-3.jpg,1421,357,3034,402,Slag
./data/data_contrast_before/Image/Porosity/h109-1.jpg,1141,259,1170,289,Porosity
./data/data_contrast_before/Image/Porosity/h109-2.jpg,1750,225,1782,252,Porosity
./data/data_contrast_before/Image/Porosity/h109-3.jpg,1147,220,1180,249,Porosity
./data/data_contrast_before/Image/Porosity/h-1-1.jpg,1709,330,1760,370,Porosity
./data/data_contrast_before/Image/Porosity/h110-1.jpg,2321,262,2355,297,Porosity
./data/data_contrast_before/Image/Porosity/h110-1.jpg,211,224,1010,261,Slag
./data/data_contrast_before/Image/Porosity/h110-2.jpg,547,194,578,227,Porosity
./data/data_contrast_before/Image/Porosity/h110-2.jpg,1944,236,2557,269,Slag
./data/data_contrast_before/Image/Porosity/h110-3.jpg,2317,194,2349,219,Porosity
./data/data_contrast_before/Image/Porosity/h110-3.jpg,349,225,1008,260,Slag
./data/data_contrast_before/Image/Porosity/h111-1.jpg,1823,180,2271,223,Slag
./data/data_contrast_before/Image/Porosity/h111-3.jpg,1820,235,2296,286,Slag
./data/data_contrast_before/Image/Porosity/h-11-2.jpg,1903,272,1939,304,Porosity
./data/data_contrast_before/Image/Porosity/h-11-2.jpg,249,229,279,256,Porosity
./data/data_contrast_before/Image/Porosity/h112-1.jpg,705,379,748,406,Porosity
./data/data_contrast_before/Image/Porosity/h112-3.jpg,706,115,756,145,Porosity
./data/data_contrast_before/Image/Porosity/h113-1.jpg,1273,481,1315,522,Porosity
./data/data_contrast_before/Image/Porosity/h113-2.jpg,3248,330,3286,362,Porosity
./data/data_contrast_before/Image/Porosity/h113-3.jpg,1080,332,1125,371,Porosity
./data/data_contrast_before/Image/Porosity/h114-1.jpg,3270,459,3313,501,Porosity
./data/data_contrast_before/Image/Porosity/h114-2.jpg,1343,266,1382,304,Porosity
./data/data_contrast_before/Image/Porosity/h115-1.jpg,1869,230,1906,270,Porosity
./data/data_contrast_before/Image/Porosity/h115-2.jpg,736,124,766,161,Porosity
./data/data_contrast_before/Image/Porosity/h115-3.jpg,1551,131,1591,170,Porosity
./data/data_contrast_before/Image/Porosity/h116-1.jpg,827,224,859,252,Porosity
./data/data_contrast_before/Image/Porosity/h116-3.jpg,818,154,856,183,Porosity
./data/data_contrast_before/Image/Porosity/h117-1.jpg,1040,302,1081,338,Porosity
./data/data_contrast_before/Image/Porosity/h117-2.jpg,1571,103,1612,132,Porosity
./data/data_contrast_before/Image/Porosity/h117-3.jpg,706,102,756,136,Porosity
./data/data_contrast_before/Image/Porosity/h118-1.jpg,1605,323,1641,360,Porosity
./data/data_contrast_before/Image/Porosity/h118-1.jpg,1895,345,1928,376,Porosity
./data/data_contrast_before/Image/Porosity/h118-2.jpg,1038,92,1073,122,Porosity
./data/data_contrast_before/Image/Porosity/h118-2.jpg,1321,113,1353,139,Porosity
./data/data_contrast_before/Image/Porosity/h119-1.jpg,187,294,389,330,Slag
./data/data_contrast_before/Image/Porosity/h119-2.jpg,2586,186,2783,221,Slag
./data/data_contrast_before/Image/Porosity/h-1-2.jpg,3191,350,3240,390,Porosity
./data/data_contrast_before/Image/Porosity/h120-1.jpg,675,251,713,273,Porosity
./data/data_contrast_before/Image/Porosity/h120-2.jpg,2202,206,2239,229,Porosity
./data/data_contrast_before/Image/Porosity/h120-3.jpg,676,204,710,224,Porosity
./data/data_contrast_before/Image/Porosity/h-12-1.jpg,1660,381,1702,419,Porosity
./data/data_contrast_before/Image/Porosity/h121-1.jpg,2389,226,2422,255,Porosity
./data/data_contrast_before/Image/Porosity/h121-2.jpg,521,231,560,263,Porosity
./data/data_contrast_before/Image/Porosity/h121-3.jpg,2385,229,2420,259,Porosity
./data/data_contrast_before/Image/Porosity/h-12-2.jpg,3155,291,3204,342,Porosity
./data/data_contrast_before/Image/Porosity/h122-2.jpg,2319,215,2341,233,Porosity
./data/data_contrast_before/Image/Porosity/h122-2.jpg,2382,220,2396,234,Porosity
./data/data_contrast_before/Image/Porosity/h122-2.jpg,2415,222,2427,232,Porosity
./data/data_contrast_before/Image/Porosity/h122-2.jpg,782,204,865,218,Slag
./data/data_contrast_before/Image/Porosity/h122-2.jpg,1363,173,1390,201,Porosity
./data/data_contrast_before/Image/Porosity/h122-3.jpg,601,212,631,240,Porosity
./data/data_contrast_before/Image/Porosity/h122-3.jpg,547,218,565,232,Porosity
./data/data_contrast_before/Image/Porosity/h122-3.jpg,509,217,527,233,Porosity
./data/data_contrast_before/Image/Porosity/h122-3.jpg,2078,203,2155,224,Slag
./data/data_contrast_before/Image/Porosity/h122-3.jpg,1556,174,1585,205,Porosity
./data/data_contrast_before/Image/Porosity/h-12-3.jpg,1666,290,1705,335,Porosity
./data/data_contrast_before/Image/Porosity/h123-2.jpg,706,201,734,230,Porosity
./data/data_contrast_before/Image/Porosity/h123-3.jpg,2174,200,2202,224,Porosity
./data/data_contrast_before/Image/Porosity/h124-1.jpg,1092,203,1115,225,Porosity
./data/data_contrast_before/Image/Porosity/h124-2.jpg,1640,199,1669,234,Porosity
./data/data_contrast_before/Image/Porosity/h124-3.jpg,1095,197,1121,224,Porosity
./data/data_contrast_before/Image/Porosity/h125-1.jpg,1104,393,1125,415,Porosity
./data/data_contrast_before/Image/Porosity/h125-1.jpg,1438,390,1460,412,Porosity
./data/data_contrast_before/Image/Porosity/h125-2.jpg,1253,106,1276,128,Porosity
./data/data_contrast_before/Image/Porosity/h125-2.jpg,1587,104,1610,133,Porosity
./data/data_contrast_before/Image/Porosity/h125-3.jpg,1439,108,1464,130,Porosity
./data/data_contrast_before/Image/Porosity/h125-3.jpg,1101,105,1129,125,Porosity
./data/data_contrast_before/Image/Porosity/h126-1.jpg,567,241,653,265,Slag
./data/data_contrast_before/Image/Porosity/h126-3.jpg,540,183,654,208,Slag
./data/data_contrast_before/Image/Porosity/h127-2.jpg,969,169,1001,205,Porosity
./data/data_contrast_before/Image/Porosity/h127-3.jpg,280,168,315,199,Porosity
./data/data_contrast_before/Image/Porosity/h128-1.jpg,668,376,697,405,Porosity
./data/data_contrast_before/Image/Porosity/h128-2.jpg,1574,291,1615,332,Porosity
./data/data_contrast_before/Image/Porosity/h128-2-3.jpg,439,289,481,327,Porosity
./data/data_contrast_before/Image/Porosity/h129-1.jpg,1459,302,1498,340,Porosity
./data/data_contrast_before/Image/Porosity/h129-2.jpg,740,299,776,329,Porosity
./data/data_contrast_before/Image/Porosity/h129-3.jpg,1459,300,1494,329,Porosity
./data/data_contrast_before/Image/Porosity/h-1-3.jpg,3053,300,3100,340,Porosity
./data/data_contrast_before/Image/Porosity/h130-1.jpg,297,232,327,254,Porosity
./data/data_contrast_before/Image/Porosity/h130-3.jpg,294,154,322,176,Porosity
./data/data_contrast_before/Image/Porosity/h-13-1.jpg,2686,705,2718,725,Porosity
./data/data_contrast_before/Image/Porosity/h131-1.jpg,837,220,865,246,Porosity
./data/data_contrast_before/Image/Porosity/h131-2.jpg,439,204,475,234,Porosity
./data/data_contrast_before/Image/Porosity/h131-3.jpg,759,175,789,199,Porosity
./data/data_contrast_before/Image/Porosity/h-13-2.jpg,1905,58,1938,92,Porosity
./data/data_contrast_before/Image/Porosity/h132-1.jpg,313,165,343,190,Porosity
./data/data_contrast_before/Image/Porosity/h132-2.jpg,1135,157,1163,185,Porosity
./data/data_contrast_before/Image/Porosity/h132-3.jpg,310,159,349,185,Porosity
./data/data_contrast_before/Image/Porosity/h-13-2-3.jpg,2687,58,2717,89,Porosity
./data/data_contrast_before/Image/Porosity/h133-1.jpg,1098,156,1141,178,Porosity
./data/data_contrast_before/Image/Porosity/h133-2.jpg,606,170,633,196,Porosity
./data/data_contrast_before/Image/Porosity/h133-3.jpg,790,164,842,194,Porosity
./data/data_contrast_before/Image/Porosity/h134-1.jpg,660,200,694,226,Porosity
./data/data_contrast_before/Image/Porosity/h134-1.jpg,2256,245,2912,276,Slag
./data/data_contrast_before/Image/Porosity/h134-2.jpg,2249,265,2276,293,Porosity
./data/data_contrast_before/Image/Porosity/h134-2.jpg,5,216,708,250,Slag
./data/data_contrast_before/Image/Porosity/h134-3.jpg,655,267,691,292,Porosity
./data/data_contrast_before/Image/Porosity/h134-3.jpg,2259,216,2924,240,Slag
./data/data_contrast_before/Image/Porosity/h135-2.jpg,460,146,634,169,Slag
./data/data_contrast_before/Image/Porosity/h135-3.jpg,846,148,1074,171,Slag
./data/data_contrast_before/Image/Porosity/h137-1.jpg,844,205,876,235,Porosity
./data/data_contrast_before/Image/Porosity/h137-1.jpg,2340,345,2360,367,Porosity
./data/data_contrast_before/Image/Porosity/h137-2.jpg,557,175,578,195,Porosity
./data/data_contrast_before/Image/Porosity/h137-2.jpg,2043,303,2083,335,Porosity
./data/data_contrast_before/Image/Porosity/h137-3.jpg,833,300,874,340,Porosity
./data/data_contrast_before/Image/Porosity/h137-3.jpg,2338,171,2363,192,Porosity
./data/data_contrast_before/Image/Porosity/h138-1.jpg,739,253,769,287,Porosity
./data/data_contrast_before/Image/Porosity/h139-1.jpg,996,230,1088,263,Slag
./data/data_contrast_before/Image/Porosity/h139-2.jpg,1091,232,1165,251,Slag
./data/data_contrast_before/Image/Porosity/h139-3.jpg,1017,231,1118,256,Slag
./data/data_contrast_before/Image/Porosity/h140-1.jpg,1569,269,1599,297,Porosity
./data/data_contrast_before/Image/Porosity/h140-2.jpg,1172,247,1202,274,Porosity
./data/data_contrast_before/Image/Porosity/h140-3.jpg,1558,240,1590,273,Porosity
./data/data_contrast_before/Image/Porosity/h-14-1.jpg,1206,179,1243,216,Porosity
./data/data_contrast_before/Image/Porosity/h141-1.jpg,673,282,720,326,Porosity
./data/data_contrast_before/Image/Porosity/h141-1.jpg,765,280,807,313,Porosity
./data/data_contrast_before/Image/Porosity/h141-1.jpg,2147,349,2265,376,Slag
./data/data_contrast_before/Image/Porosity/h141-2.jpg,2140,187,2176,223,Porosity
./data/data_contrast_before/Image/Porosity/h141-2.jpg,2227,194,2271,237,Porosity
./data/data_contrast_before/Image/Porosity/h141-2.jpg,704,143,802,170,Slag
./data/data_contrast_before/Image/Porosity/h141-3.jpg,673,190,715,223,Porosity
./data/data_contrast_before/Image/Porosity/h141-3.jpg,769,200,806,227,Porosity
./data/data_contrast_before/Image/Porosity/h141-3.jpg,2154,140,2263,183,Slag
./data/data_contrast_before/Image/Porosity/h142-1.jpg,886,191,1131,221,Slag
./data/data_contrast_before/Image/Porosity/h142-2.jpg,1736,301,1902,328,Slag
./data/data_contrast_before/Image/Porosity/h142-3.jpg,382,224,567,257,Slag
./data/data_contrast_before/Image/Porosity/h-14-3.jpg,1209,197,1245,237,Porosity
./data/data_contrast_before/Image/Porosity/h143-1.jpg,1357,470,1391,498,Porosity
./data/data_contrast_before/Image/Porosity/h143-2.jpg,2258,230,2289,268,Porosity
./data/data_contrast_before/Image/Porosity/h143-3.jpg,1360,232,1385,266,Porosity
./data/data_contrast_before/Image/Porosity/h144-1.jpg,1321,317,1348,341,Porosity
./data/data_contrast_before/Image/Porosity/h144-2.jpg,1347,140,1375,160,Porosity
./data/data_contrast_before/Image/Porosity/h144-3.jpg,1359,141,1392,165,Porosity
./data/data_contrast_before/Image/Porosity/h145-1.jpg,1670,248,1709,281,Porosity
./data/data_contrast_before/Image/Porosity/h145-2.jpg,1072,133,1113,174,Porosity
./data/data_contrast_before/Image/Porosity/h145-3.jpg,1673,125,1705,152,Porosity
./data/data_contrast_before/Image/Porosity/h146-1.jpg,675,181,700,205,Porosity
./data/data_contrast_before/Image/Porosity/h146-2.jpg,675,125,700,144,Porosity
./data/data_contrast_before/Image/Porosity/h147-1.jpg,604,154,625,171,Porosity
./data/data_contrast_before/Image/Porosity/h148-1.jpg,1857,314,2164,337,Slag
./data/data_contrast_before/Image/Porosity/h148-1.jpg,2035,274,2055,293,Porosity
./data/data_contrast_before/Image/Porosity/h148-2.jpg,585,98,897,122,Slag
./data/data_contrast_before/Image/Porosity/h148-2.jpg,685,145,715,171,Porosity
./data/data_contrast_before/Image/Porosity/h148-3.jpg,1849,96,2154,122,Slag
./data/data_contrast_before/Image/Porosity/h148-3.jpg,2030,145,2058,172,Porosity
./data/data_contrast_before/Image/Porosity/h149-1.jpg,2414,301,2466,317,Slag
./data/data_contrast_before/Image/Porosity/h149-2.jpg,487,123,539,140,Slag
./data/data_contrast_before/Image/Porosity/h149-3.jpg,2420,122,2468,140,Slag
./data/data_contrast_before/Image/Porosity/h150-1.jpg,855,248,877,270,Porosity
./data/data_contrast_before/Image/Porosity/h150-2.jpg,386,120,412,147,Porosity
./data/data_contrast_before/Image/Porosity/h150-3.jpg,854,120,878,145,Porosity
./data/data_contrast_before/Image/Porosity/h-15-1.jpg,1922,225,1960,263,Porosity
./data/data_contrast_before/Image/Porosity/h-15-2.jpg,884,151,935,196,Porosity
./data/data_contrast_before/Image/Porosity/h152-1.jpg,795,221,825,251,Porosity
./data/data_contrast_before/Image/Porosity/h152-2.jpg,2111,251,2139,280,Porosity
./data/data_contrast_before/Image/Porosity/h152-3.jpg,789,245,823,277,Porosity
./data/data_contrast_before/Image/Porosity/h-15-3.jpg,1920,158,1964,199,Porosity
./data/data_contrast_before/Image/Porosity/h154-1.jpg,725,194,745,209,Porosity
./data/data_contrast_before/Image/Porosity/h154-2.jpg,1057,216,1082,235,Porosity
./data/data_contrast_before/Image/Porosity/h154-3.jpg,573,220,603,239,Porosity
./data/data_contrast_before/Image/Porosity/h155-1.jpg,1401,346,1523,368,Slag
./data/data_contrast_before/Image/Porosity/h155-2.jpg,1004,184,1092,206,Slag
./data/data_contrast_before/Image/Porosity/h155-3.jpg,1377,179,1446,204,Slag
./data/data_contrast_before/Image/Porosity/h156-1.jpg,1519,173,1629,197,Slag
./data/data_contrast_before/Image/Porosity/h157-2.jpg,436,95,477,127,Porosity
./data/data_contrast_before/Image/Porosity/h157-3.jpg,843,100,883,126,Porosity
./data/data_contrast_before/Image/Porosity/h158-1.jpg,397,286,540,310,Slag
./data/data_contrast_before/Image/Porosity/h158-3.jpg,415,229,542,264,Slag
./data/data_contrast_before/Image/Porosity/h159-1.jpg,1083,238,1110,266,Porosity
./data/data_contrast_before/Image/Porosity/h159-2.jpg,1835,249,1865,273,Porosity
./data/data_contrast_before/Image/Porosity/h159-3.jpg,1085,250,1120,282,Porosity
./data/data_contrast_before/Image/Porosity/h160-1.jpg,2555,232,2639,253,Slag
./data/data_contrast_before/Image/Porosity/h160-2.jpg,211,139,301,155,Slag
./data/data_contrast_before/Image/Porosity/h-16-1.jpg,1807,287,1841,322,Porosity
./data/data_contrast_before/Image/Porosity/h161-1.jpg,705,183,1009,200,Slag
./data/data_contrast_before/Image/Porosity/h161-2.jpg,1293,255,1618,286,Slag
./data/data_contrast_before/Image/Porosity/h161-3.jpg,691,258,990,279,Slag
./data/data_contrast_before/Image/Porosity/h-16-2.jpg,1088,189,1128,228,Porosity
./data/data_contrast_before/Image/Porosity/h162-1.jpg,1178,123,1213,149,Porosity
./data/data_contrast_before/Image/Porosity/h162-2.jpg,1186,204,1214,225,Porosity
./data/data_contrast_before/Image/Porosity/h162-3.jpg,1123,200,1152,224,Porosity
./data/data_contrast_before/Image/Porosity/h-16-3.jpg,1808,194,1835,224,Porosity
./data/data_contrast_before/Image/Porosity/h163-1.jpg,1193,132,1222,162,Porosity
./data/data_contrast_before/Image/Porosity/h163-2.jpg,1451,199,1481,223,Porosity
./data/data_contrast_before/Image/Porosity/h163-3.jpg,1196,197,1216,220,Porosity
./data/data_contrast_before/Image/Porosity/h164-1.jpg,1308,271,1336,294,Porosity
./data/data_contrast_before/Image/Porosity/h164-2.jpg,1562,182,1588,206,Porosity
./data/data_contrast_before/Image/Porosity/h164-3.jpg,1308,185,1338,211,Porosity
./data/data_contrast_before/Image/Porosity/h165-2.jpg,1934,224,1966,250,Porosity
./data/data_contrast_before/Image/Porosity/h165-3.jpg,2860,223,2885,248,Porosity
./data/data_contrast_before/Image/Porosity/h166-1.jpg,1866,159,1896,186,Porosity
./data/data_contrast_before/Image/Porosity/h166-2.jpg,371,382,408,406,Porosity
./data/data_contrast_before/Image/Porosity/h166-3.jpg,1860,384,1900,410,Porosity
./data/data_contrast_before/Image/Porosity/h167-2.jpg,1219,235,1305,253,Slag
./data/data_contrast_before/Image/Porosity/h167-3.jpg,1094,236,1189,257,Slag
./data/data_contrast_before/Image/Porosity/h168-2.jpg,1337,209,1590,233,Slag
./data/data_contrast_before/Image/Porosity/h168-2.jpg,1687,213,2187,238,Slag
./data/data_contrast_before/Image/Porosity/h168-3.jpg,306,214,855,244,Slag
./data/data_contrast_before/Image/Porosity/h168-3.jpg,915,203,1202,234,Slag
./data/data_contrast_before/Image/Porosity/h169-3.jpg,6,330,631,350,Slag
./data/data_contrast_before/Image/Porosity/h170-1.jpg,19,267,178,292,Slag
./data/data_contrast_before/Image/Porosity/h170-2.jpg,2697,216,2885,231,Slag
./data/data_contrast_before/Image/Porosity/h170-3.jpg,4,210,191,229,Slag
./data/data_contrast_before/Image/Porosity/h-17-1.jpg,1566,296,1593,324,Porosity
./data/data_contrast_before/Image/Porosity/h171-1.jpg,865,181,966,214,Slag
./data/data_contrast_before/Image/Porosity/h171-2.jpg,1263,193,1379,235,Slag
./data/data_contrast_before/Image/Porosity/h-17-2.jpg,1407,206,1430,234,Porosity
./data/data_contrast_before/Image/Porosity/h173-1.jpg,898,614,928,640,Porosity
./data/data_contrast_before/Image/Porosity/h173-2.jpg,1249,177,1272,196,Porosity
./data/data_contrast_before/Image/Porosity/h173-3.jpg,847,174,868,197,Porosity
./data/data_contrast_before/Image/Porosity/h175-1.jpg,1752,249,1782,276,Porosity
./data/data_contrast_before/Image/Porosity/h175-1.jpg,277,251,296,273,Porosity
./data/data_contrast_before/Image/Porosity/h175-2.jpg,1170,186,1193,211,Porosity
./data/data_contrast_before/Image/Porosity/h175-2.jpg,2655,188,2684,216,Porosity
./data/data_contrast_before/Image/Porosity/h175-3.jpg,1693,183,1719,209,Porosity
./data/data_contrast_before/Image/Porosity/h175-3.jpg,213,186,232,207,Porosity
./data/data_contrast_before/Image/Porosity/h176-2.jpg,2117,177,2143,202,Porosity
./data/data_contrast_before/Image/Porosity/h176-3.jpg,713,176,748,198,Porosity
./data/data_contrast_before/Image/Porosity/h177-1.jpg,1064,338,1099,362,Porosity
./data/data_contrast_before/Image/Porosity/h177-3.jpg,1070,172,1096,195,Porosity
./data/data_contrast_before/Image/Porosity/h178-1.jpg,1587,453,1632,488,Porosity
./data/data_contrast_before/Image/Porosity/h178-2.jpg,707,353,754,397,Porosity
./data/data_contrast_before/Image/Porosity/h178-3.jpg,1526,348,1576,397,Porosity
./data/data_contrast_before/Image/Porosity/h179-1.jpg,937,494,977,529,Porosity
./data/data_contrast_before/Image/Porosity/h179-3.jpg,937,274,974,308,Porosity
